"source_league_name";"source_country";"source_league_id";"player_id";"player_name";"firstname";"lastname";"age";"birth_date";"birth_place";"birth_country";"nationality";"height";"weight";"injured";"photo";"team_id";"team_name";"team_logo";"league_id";"league_name_api";"league_country";"league_logo";"league_flag";"season";"games_appearences";"games_lineups";"games_minutes";"games_number";"games_position";"games_rating";"games_captain";"substitutes_in";"substitutes_out";"substitutes_bench";"shots_total";"shots_on";"goals_total";"goals_conceded";"goals_assists";"goals_saves";"passes_total";"passes_key";"passes_accuracy";"tackles_total";"tackles_blocks";"tackles_interceptions";"duels_total";"duels_won";"dribbles_attempts";"dribbles_success";"dribbles_past";"fouls_drawn";"fouls_committed";"cards_yellow";"cards_yellowred";"cards_red";"penalty_won";"penalty_commited";"penalty_scored";"penalty_missed";"penalty_saved"
"Championship";"England";40;17599;"K. Wilson";"Kane Leo";"Wilson";25;"2000-03-11";"Birmingham";"England";"England";"178";"71";FALSE;"https://media.api-sports.io/football/players/17599.png";69;"Derby";"https://media.api-sports.io/football/teams/69.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Defender";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;19152;"C. Townsend";"Conor Stephen";"Townsend";32;"1993-03-04";"Hull";"England";"England";"183";"62";FALSE;"https://media.api-sports.io/football/players/19152.png";57;"Ipswich";"https://media.api-sports.io/football/teams/57.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Defender";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;19628;"J. Archer";"Jordan Gideon";"Archer";32;"1993-04-12";"London";"England";"Scotland";"186";"80";FALSE;"https://media.api-sports.io/football/players/19628.png";1355;"Portsmouth";"https://media.api-sports.io/football/teams/1355.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Goalkeeper";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;25061;"A. Bella-Kotchap";"Armel";"Bella-Kotchap";24;"2001-12-11";"Paris";"France";"Germany";"190";"87";FALSE;"https://media.api-sports.io/football/players/25061.png";41;"Southampton";"https://media.api-sports.io/football/teams/41.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;3;1;65;NA;"Defender";"6.450000";FALSE;2;NA;NA;1;NA;NA;0;0;NA;33;1;NA;NA;1;2;1;1;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;0;NA
"Championship";"England";40;69539;"L. McNally";"Luke";"McNally";26;"1999-09-20";"Enfield";"Republic of Ireland";"Republic of Ireland";"184";NA;FALSE;"https://media.api-sports.io/football/players/69539.png";56;"Bristol City";"https://media.api-sports.io/football/teams/56.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Defender";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;123437;"D. Sanderson";"Dion Dannie Leonard";"Sanderson";26;"1999-12-15";"Wolverhampton";"England";"England";"188";"78";FALSE;"https://media.api-sports.io/football/players/123437.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;6;6;451;NA;"Defender";"6.520000";FALSE;0;NA;NA;NA;NA;NA;0;0;NA;203;NA;NA;6;2;2;37;19;2;2;NA;3;6;3;NA;0;NA;NA;0;0;NA
"Championship";"England";40;123437;"D. Sanderson";"Dion Dannie Leonard";"Sanderson";26;"1999-12-15";"Wolverhampton";"England";"England";"188";"78";FALSE;"https://media.api-sports.io/football/players/123437.png";69;"Derby";"https://media.api-sports.io/football/teams/69.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;30;28;2506;28;"Defender";"6.61";FALSE;2;2;3;3;2;1;0;0;NA;997;3;NA;29;17;41;209;110;6;3;NA;13;27;6;0;0;NA;2;0;0;NA
"Championship";"England";40;128338;"W. Coulibaly";"Woyo";"Coulibaly";26;"1999-05-26";"Gonesse";"France";"France";"188";"77";FALSE;"https://media.api-sports.io/football/players/128338.png";46;"Leicester";"https://media.api-sports.io/football/teams/46.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;2;1;134;NA;"Defender";"6.600000";FALSE;1;NA;NA;NA;NA;NA;0;0;NA;37;1;NA;6;1;2;13;7;NA;NA;NA;NA;2;0;NA;0;NA;NA;0;0;NA
"Championship";"England";40;130421;"W. Smallbone";"William Anthony Patrick";"Smallbone";25;"2000-02-21";"Basingstoke";"England";"Republic of Ireland";"183";"71";FALSE;"https://media.api-sports.io/football/players/130421.png";41;"Southampton";"https://media.api-sports.io/football/teams/41.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;130421;"W. Smallbone";"William Anthony Patrick";"Smallbone";25;"2000-02-21";"Basingstoke";"England";"Republic of Ireland";"183";"71";FALSE;"https://media.api-sports.io/football/players/130421.png";58;"Millwall";"https://media.api-sports.io/football/teams/58.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;7;4;317;39;"Midfielder";"6.47";FALSE;3;3;3;4;2;0;0;0;NA;90;4;NA;7;NA;2;31;13;1;NA;NA;2;4;0;0;0;NA;NA;0;0;NA
"Championship";"England";40;138829;"E. Dixon-Bonner";"Elijah Malik";"Dixon-Bonner";24;"2001-01-01";"Harlow";"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/138829.png";72;"QPR";"https://media.api-sports.io/football/teams/72.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;147832;"G. Yahyai";"Gassan Ahadme";"Yahyai";25;"2000-11-17";"Vic";"Spain";"Morocco";"187";NA;FALSE;"https://media.api-sports.io/football/players/147832.png";1335;"Charlton";"https://media.api-sports.io/football/teams/1335.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Attacker";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;158693;"O. Beck";"Owen Michael";"Beck";23;"2002-08-09";NA;"Wales";"Wales";"177";NA;FALSE;"https://media.api-sports.io/football/players/158693.png";69;"Derby";"https://media.api-sports.io/football/teams/69.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Defender";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;158702;"C. Slicker";"Cieran Peter";"Slicker";23;"2002-09-15";"Oldham";"England";"Scotland";"191";"82";FALSE;"https://media.api-sports.io/football/players/158702.png";57;"Ipswich";"https://media.api-sports.io/football/teams/57.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Goalkeeper";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;190595;"L. Jensen";"Lukas Bornhøft";"Jensen";26;"1999-03-18";"Helsingør";"Denmark";"Denmark";"198";"90";FALSE;"https://media.api-sports.io/football/players/190595.png";58;"Millwall";"https://media.api-sports.io/football/teams/58.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Goalkeeper";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;278123;"S. Revan";"Sebastian";"Revan";22;"2003-07-14";NA;"England";"England";"181";NA;FALSE;"https://media.api-sports.io/football/players/278123.png";1837;"Wrexham";"https://media.api-sports.io/football/teams/1837.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;330986;"M. Golding";"Michael Heinz";"Golding";19;"2006-05-23";"Kingston";"England";"England";"178";"73";FALSE;"https://media.api-sports.io/football/players/330986.png";46;"Leicester";"https://media.api-sports.io/football/teams/46.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;336599;"Benicio Baker-Boaitey";"Benicio";"Baker-Boaitey";21;"2004-01-09";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/336599.png";58;"Millwall";"https://media.api-sports.io/football/teams/58.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;NA;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;395809;"J. Sanda";"Joachim";"Kayi Sanda";19;"2006-11-29";"Antony";"France";"France";"186";"76";FALSE;"https://media.api-sports.io/football/players/395809.png";41;"Southampton";"https://media.api-sports.io/football/teams/41.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;3;2;91;NA;"Defender";"7.300000";FALSE;1;NA;NA;NA;NA;NA;0;0;NA;85;NA;77;2;1;1;6;2;NA;NA;NA;NA;2;0;NA;0;NA;NA;0;0;NA
"Championship";"England";40;603812;"Ed Nolan";NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/603812.png";59;"Preston";"https://media.api-sports.io/football/teams/59.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;36;"Defender";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Championship";"England";40;644248;"George Thomason";"George";"Thomason";25;"2001-01-12";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/644248.png";1837;"Wrexham";"https://media.api-sports.io/football/teams/1837.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;1;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA
"Championship";"England";40;2320;"W. Willumsson";"Willum Þór";"Willumsson";27;"1998-10-23";"Reykjavík";"Iceland";"Iceland";"193";"84";FALSE;"https://media.api-sports.io/football/players/2320.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;10;5;410;18;"Midfielder";"6.44";FALSE;5;3;7;3;NA;0;0;0;NA;124;7;NA;9;NA;2;51;19;3;NA;NA;2;7;0;0;0;NA;NA;0;0;NA
"Championship";"England";40;2909;"Paik Seung-Ho";"Seung-Ho";"Paik";28;"1997-03-17";"Seoul";"Korea Republic";"Korea Republic";"177";"67";FALSE;"https://media.api-sports.io/football/players/2909.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;33;31;2676;8;"Midfielder";"6.95";FALSE;2;4;2;23;9;4;0;0;NA;1321;26;NA;47;7;25;238;123;26;15;NA;24;35;6;0;0;NA;NA;0;0;NA
"Championship";"England";40;17728;"K. Anderson";"Keshi Stuart Oluyinka Adetokun";"Anderson";30;"1995-04-06";"Luton";"England";"England";"175";"68";FALSE;"https://media.api-sports.io/football/players/17728.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;19;7;733;14;"Midfielder";"6.71";FALSE;12;7;12;6;4;1;0;0;NA;283;13;NA;20;2;2;101;52;20;5;NA;20;8;2;0;0;NA;NA;0;0;NA
"Championship";"England";40;17728;"K. Anderson";"Keshi Stuart Oluyinka Adetokun";"Anderson";30;"1995-04-06";"Luton";"England";"England";"175";"68";FALSE;"https://media.api-sports.io/football/players/17728.png";1355;"Portsmouth";"https://media.api-sports.io/football/teams/1355.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;2;0;39;37;"Midfielder";"6.85";FALSE;2;0;2;NA;NA;0;0;0;NA;17;1;NA;NA;NA;NA;7;3;2;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Championship";"England";40;18781;"D. Gray";"Demarai Ramelle";"Gray";29;"1996-06-28";"Birmingham";"England";"Jamaica";"180";"74";FALSE;"https://media.api-sports.io/football/players/18781.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;28;24;1913;10;"Midfielder";"6.86";FALSE;4;16;4;31;15;5;0;4;NA;529;24;NA;29;2;5;209;97;57;24;NA;37;17;2;0;0;NA;NA;0;0;NA
"Championship";"England";40;19588;"B. Osayi-Samuel";"Bright";"Osayi-Samuel";28;"1997-12-31";"Okija";"Nigeria";"Nigeria";"175";"72";FALSE;"https://media.api-sports.io/football/players/19588.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;20;14;1143;26;"Defender";"6.51";FALSE;6;9;13;2;1;0;0;1;NA;416;6;NA;13;1;12;133;65;21;10;NA;25;19;5;0;0;NA;NA;0;0;NA
"Championship";"England";40;19826;"K. Bielik";"Krystian";"Bielik";27;"1998-01-04";"Konin";"Poland";"Poland";"189";"78";FALSE;"https://media.api-sports.io/football/players/19826.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;6;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Championship";"England";40;19826;"K. Bielik";"Krystian";"Bielik";27;"1998-01-04";"Konin";"Poland";"Poland";"189";"78";FALSE;"https://media.api-sports.io/football/players/19826.png";60;"West Brom";"https://media.api-sports.io/football/teams/60.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;17;11;949;5;"Defender";"6.95";FALSE;6;6;17;6;4;0;0;1;NA;603;3;NA;23;7;22;136;84;3;2;NA;8;16;2;0;0;NA;NA;0;0;NA
"Championship";"England";40;20258;"R. Allsop";"Ryan";"Allsop";33;"1992-06-17";"Birmingham";"England";"England";"189";"80";FALSE;"https://media.api-sports.io/football/players/20258.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;11;11;996;21;"Goalkeeper";"6.43";FALSE;0;0;25;NA;NA;0;15;0;19;477;NA;NA;NA;NA;NA;7;5;NA;NA;NA;5;NA;2;0;0;NA;NA;0;0;0
"Championship";"England";40;25206;"P. Neumann";"Phil Yannik";"Neumann";28;"1997-07-08";"Recklinghausen";"Germany";"Germany";"192";"91";FALSE;"https://media.api-sports.io/football/players/25206.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;26;26;2277;5;"Defender";"6.85";FALSE;0;7;10;6;4;2;0;0;NA;1284;6;42;28;21;20;186;108;5;3;NA;17;26;4;0;0;NA;NA;0;0;NA
"Championship";"England";40;32938;"T. Iwata";"Tomoki";"Iwata";28;"1997-04-07";"Usa";"Japan";"Japan";"178";"77";FALSE;"https://media.api-sports.io/football/players/32938.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;35;34;3035;24;"Midfielder";"6.77";FALSE;1;6;1;28;9;2;0;1;NA;1557;37;NA;55;8;31;243;129;16;5;NA;27;48;8;0;0;NA;NA;0;0;NA
"Championship";"England";40;33253;"K. Furuhashi";"Kyogo";"Furuhashi";30;"1995-01-20";"Nara";"Japan";"Japan";"170";"63";FALSE;"https://media.api-sports.io/football/players/33253.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;26;8;1006;9;"Attacker";"6.36";FALSE;18;7;25;26;9;1;0;0;NA;90;5;NA;9;NA;6;94;27;12;4;NA;9;19;1;0;0;NA;NA;0;0;NA
"Championship";"England";40;45307;"L. Dykes";"Lyndon John";"Dykes";30;"1995-10-07";"Gold Coast";"Australia";"Scotland";"188";"84";FALSE;"https://media.api-sports.io/football/players/45307.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;21;2;467;17;"Attacker";"6.6";FALSE;19;1;23;9;2;2;0;0;NA;127;5;NA;7;NA;3;105;46;4;3;NA;4;13;1;0;0;1;1;0;0;NA
"Championship";"England";40;45307;"L. Dykes";"Lyndon John";"Dykes";30;"1995-10-07";"Gold Coast";"Australia";"Scotland";"188";"84";FALSE;"https://media.api-sports.io/football/players/45307.png";1335;"Charlton";"https://media.api-sports.io/football/teams/1335.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;11;10;928;99;"Attacker";"6.8";FALSE;1;3;1;16;8;2;0;3;NA;204;11;NA;9;3;2;240;99;8;4;NA;14;15;1;0;0;NA;NA;0;0;NA
"Championship";"England";40;137301;"A. Cochrane";"Alexander William";"Cochrane";25;"2000-04-21";"Brighton";"England";"England";"173";"70";FALSE;"https://media.api-sports.io/football/players/137301.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;19;18;1530;20;"Defender";"6.73";FALSE;1;5;2;9;4;1;0;4;NA;833;20;NA;21;2;18;120;66;6;3;NA;19;10;3;0;0;NA;NA;0;0;NA
"Championship";"England";40;138775;"E. Laird";"Ethan Benjamin";"Laird";24;"2001-08-05";"Basingstoke";"England";"England";"177";"66";FALSE;"https://media.api-sports.io/football/players/138775.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;11;4;434;2;"Defender";"6.84";FALSE;7;2;7;5;1;0;0;1;NA;247;4;NA;9;2;8;77;47;8;4;NA;19;2;1;0;0;1;NA;0;0;NA
"Championship";"England";40;138859;"C. Klarer";"Christoph";"Klarer";25;"2000-06-14";"Böheimkirchen";"Austria";"Austria";"191";"82";FALSE;"https://media.api-sports.io/football/players/138859.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;33;33;2976;4;"Defender";"6.98";FALSE;0;0;0;10;3;2;0;0;NA;2213;7;57;32;14;47;370;240;16;10;NA;24;30;7;0;1;NA;NA;0;0;NA
"Championship";"England";40;144732;"T. Doyle";"Thomas Glyn";"Doyle";24;"2001-10-17";"Manchester";"England";"England";"172";"73";FALSE;"https://media.api-sports.io/football/players/144732.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;32;18;1729;7;"Midfielder";"6.8";FALSE;14;7;14;17;5;0;0;3;NA;979;35;NA;31;6;23;114;58;11;8;NA;13;20;1;0;1;NA;NA;0;0;NA
"Championship";"England";40;161663;"E. Cashin";"Eiran Joe";"Cashin";24;"2001-11-09";NA;"England";"Republic of Ireland";"180";"86";FALSE;"https://media.api-sports.io/football/players/161663.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;11;3;425;41;"Defender";"6.82";FALSE;8;2;22;5;1;0;0;0;NA;240;1;NA;12;3;6;51;36;2;NA;NA;3;1;0;0;0;NA;NA;0;0;NA
"Championship";"England";40;161663;"E. Cashin";"Eiran Joe";"Cashin";24;"2001-11-09";NA;"England";"Republic of Ireland";"180";"86";FALSE;"https://media.api-sports.io/football/players/161663.png";67;"Blackburn";"https://media.api-sports.io/football/teams/67.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;10;10;905;20;"Defender";"7.19";FALSE;0;0;1;7;1;1;0;1;NA;502;5;NA;40;7;14;167;104;9;5;NA;1;13;6;0;0;NA;NA;0;0;NA
"Championship";"England";40;167656;"M. Leonard";"Marc Henry";"Leonard";24;"2001-12-19";NA;"Scotland";"Scotland";NA;NA;FALSE;"https://media.api-sports.io/football/players/167656.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;15;5;691;12;"Midfielder";"6.89";FALSE;10;2;20;6;1;0;0;0;NA;477;4;NA;33;3;9;88;48;4;2;NA;4;12;1;0;0;NA;NA;0;0;NA
